householdID,total_ppl,own_rent,square_foot,household_income,number_pets,region,entertainment_spend_est,travel_spend_est,under_12,LL_passholder
13657,2.0,own,3353,91399.79,2,MetroWest,3948.16,5183.5,2.0,No
13658,2.0,own,2450,66413.15,0,Middlesex,3583.4,5443.75,2.0,No
13659,0.0,own,4480,106372.3,2,Suffolk,4036.82,4575.51,0.0,Yes
13660,3.0,own,3061,77552.48,1,Middlesex,5367.43,3095.07,3.0,Yes
13661,2.0,rent,3173,77188.11,2,South Shore,4821.7,3825.85,2.0,No
13662,2.0,own,1180,102875.5,2,MetroWest,4059.81,3872.85,2.0,No
13663,0.0,own,3322,63487.46,1,Suffolk,5639.54,3071.35,0.0,No
13664,2.0,own,1826,62956.82,2,South Shore,2724.74,3455.29,2.0,No
13665,2.0,own,3537,94571.43,2,MetroWest,3585.84,4150.35,2.0,No
13666,1.0,own,2101,98468.03,2,South Shore,3758.64,3311.65,1.0,No
13667,1.0,own,2184,83553.41,0,Suffolk,2364.97,4579.18,1.0,No
13668,2.0,own,3959,137750.49,2,MetroWest,6539.22,3961.53,2.0,No
13669,1.0,rent,3190,58801.29,2,South Shore,5229.74,3354.33,1.0,No
13670,3.0,own,2305,40243.48,2,Middlesex,5305.61,4656.14,3.0,No
13671,1.0,rent,2100,32154.53,2,North Shore,3039.0,4104.35,1.0,No
13672,0.0,own,3062,100765.55,2,Suffolk,3462.91,3471.27,0.0,Yes
13673,2.0,own,1977,79893.43,1,South Shore,3383.81,3027.49,2.0,Yes
13674,1.0,own,3026,90878.37,2,South Shore,2854.03,3575.23,1.0,No
13675,0.0,own,3085,101755.82,2,Suffolk,4186.38,4342.22,0.0,Yes
13676,1.0,own,2577,67828.53,2,North Shore,2388.34,3437.02,1.0,No
13677,1.0,own,2927,98992.45,1,North Shore,1685.38,3827.6,1.0,No
13678,2.0,rent,2258,130685.63,1,Suffolk,4277.53,4445.75,2.0,No
13679,1.0,own,2848,121320.93,0,MetroWest,6222.76,5185.12,1.0,No
13680,1.0,rent,2281,135811.02,1,MetroWest,4829.43,4860.94,1.0,No
13681,1.0,own,3728,55534.48,2,North Shore,1451.19,3000.28,1.0,No
13682,1.0,own,2515,113377.79,1,South Shore,3738.83,4409.33,1.0,Yes
13683,1.0,own,4366,72364.01,1,Middlesex,3709.64,5991.21,1.0,Yes
13684,2.0,own,3600,78333.45,3,Middlesex,3535.57,4137.44,2.0,No
13685,1.0,own,3549,79048.87,2,Middlesex,5014.77,4560.47,1.0,Yes
13686,3.0,own,1915,81496.78,3,South Shore,2866.12,4313.65,3.0,Yes
13687,2.0,rent,3637,76786.16,1,Suffolk,3978.32,4552.52,2.0,No
13688,2.0,own,2978,70344.16,1,Middlesex,3820.45,3659.03,2.0,No
13689,1.0,rent,1636,103972.8,2,MetroWest,5696.48,3392.32,1.0,No
13690,1.0,own,2672,45489.88,1,North Shore,2429.86,2737.1,1.0,No
13691,2.0,rent,4284,90841.03,2,South Shore,4021.04,5029.78,2.0,No
13692,2.0,own,2105,79220.43,2,South Shore,3234.9,3278.49,2.0,No
13693,2.0,own,2485,131144.0,2,MetroWest,5051.45,3821.76,2.0,No
13694,2.0,rent,4357,88588.6,2,South Shore,2674.82,4218.38,2.0,No
13695,2.0,own,4628,105542.13,0,MetroWest,5681.16,5802.01,2.0,No
13696,0.0,own,3141,86216.69,2,Suffolk,3962.03,5329.8,0.0,No
13697,2.0,own,1948,61007.26,1,Middlesex,3064.82,4233.0,2.0,Yes
13698,1.0,own,2459,101723.77,2,Suffolk,3181.14,3822.17,1.0,No
13699,1.0,own,3569,61432.34,2,Middlesex,4364.66,4485.7,1.0,No
13700,2.0,own,3469,69389.86,2,South Shore,3794.96,3499.66,2.0,No
13701,1.0,own,3433,71229.98,2,Middlesex,3447.47,4675.25,1.0,No
13702,1.0,own,4486,50034.15,1,North Shore,2427.83,4730.24,1.0,No
13703,1.0,own,4773,83217.85,3,Suffolk,4229.15,4096.71,1.0,No
13704,1.0,rent,3625,69038.23,2,South Shore,3906.42,4165.22,1.0,No
13705,1.0,own,2832,48767.14,1,North Shore,3593.05,2996.77,1.0,Yes
13706,1.0,own,2910,64694.48,1,Middlesex,3085.5,3722.75,1.0,No
13707,1.0,own,3706,84729.3,1,South Shore,1985.01,4873.02,1.0,No
13708,2.0,own,4163,104943.94,2,South Shore,5382.54,4804.76,2.0,Yes
13709,4.0,own,3051,71991.19,1,Middlesex,3122.63,3848.89,4.0,No
13710,3.0,own,3497,43821.68,2,North Shore,1004.53,4162.52,3.0,No
13711,1.0,own,4484,84583.47,2,Suffolk,2309.63,3901.49,1.0,No
13712,1.0,rent,2407,62787.04,2,Middlesex,2883.37,4099.36,1.0,Yes
13713,3.0,rent,2843,91560.18,2,South Shore,3057.91,3737.86,3.0,Yes
13714,1.0,rent,2491,89119.45,3,MetroWest,3888.82,4289.22,1.0,No
13715,1.0,own,1870,51535.61,1,South Shore,2938.71,3806.03,1.0,No
13716,1.0,own,3855,65491.59,1,South Shore,2976.66,3787.01,1.0,No
13717,1.0,own,4389,102868.36,3,Suffolk,2829.09,4190.19,1.0,No
13718,0.0,rent,2568,99704.54,2,South Shore,2226.8,3260.18,0.0,No
13719,0.0,own,4176,105030.36,1,Suffolk,5089.02,4360.56,0.0,No
13720,2.0,rent,2193,52432.6,2,South Shore,3891.64,3594.4,2.0,No
13721,2.0,rent,2965,118983.22,1,Middlesex,3187.4,2581.65,2.0,No
13722,2.0,own,4080,109999.6,1,MetroWest,5257.54,5465.39,2.0,No
13723,1.0,own,3054,123798.86,1,MetroWest,3261.05,4368.0,1.0,No
13724,2.0,own,4278,88437.3,2,MetroWest,6040.45,4187.89,2.0,No
13725,2.0,own,3198,90778.12,1,South Shore,2758.71,3526.83,2.0,Yes
13726,2.0,rent,2732,115080.15,4,Middlesex,3639.77,3315.06,2.0,Yes
13727,1.0,own,4734,97240.95,2,Suffolk,4177.24,4789.05,1.0,Yes
13728,4.0,own,3976,77208.03,2,South Shore,2697.72,3866.94,4.0,No
13729,2.0,own,3912,51784.42,1,North Shore,3003.32,3945.86,2.0,No
13730,2.0,own,2091,98662.31,3,Middlesex,2650.4,3640.13,2.0,No
13731,2.0,own,3123,80366.23,2,North Shore,2796.88,3783.52,2.0,No
13732,3.0,rent,2896,75435.27,2,South Shore,2958.72,3353.13,3.0,No
13733,0.0,own,3036,59787.03,0,Suffolk,1766.91,3119.76,0.0,No
13734,3.0,rent,3581,76166.0,1,North Shore,863.32,3026.4,3.0,Yes
13735,2.0,own,2478,61381.0,4,North Shore,1892.38,3853.47,2.0,No
13736,2.0,rent,1935,136588.24,2,MetroWest,4921.18,3380.2,2.0,No
13737,0.0,own,3456,116097.51,2,Suffolk,3846.47,4464.69,0.0,No
13738,0.0,own,3886,111857.72,1,Suffolk,5097.72,3876.61,0.0,No
13739,2.0,own,2609,99574.24,1,Middlesex,1269.63,3229.92,2.0,No
13740,2.0,rent,2456,64878.0,2,North Shore,3033.69,3390.62,2.0,No
13741,2.0,rent,2557,86652.83,1,Middlesex,3092.58,4508.15,2.0,No
13742,1.0,own,1886,69670.42,0,South Shore,3148.07,4296.04,1.0,No
13743,1.0,rent,2197,126151.88,1,MetroWest,5513.0,3678.67,1.0,No
13744,2.0,own,3077,74806.59,1,South Shore,3841.51,5174.24,2.0,No
13745,2.0,own,3678,120596.12,1,MetroWest,5259.42,4244.97,2.0,Yes
13746,0.0,own,5353,134706.18,2,MetroWest,4958.9,5618.67,0.0,No
13747,1.0,own,4822,100242.62,2,Suffolk,4137.69,4763.09,1.0,No
13748,1.0,own,3713,98809.78,2,Middlesex,3593.8,5115.93,1.0,No
13749,3.0,own,2071,91655.52,2,South Shore,2842.26,4092.06,3.0,No
13750,1.0,rent,3288,84284.7,1,South Shore,3989.43,3082.83,1.0,Yes
13751,2.0,own,3682,103694.28,1,South Shore,3011.05,4204.56,2.0,No
13752,2.0,rent,2444,80331.57,2,North Shore,2442.29,3054.38,2.0,No
13753,0.0,own,3604,109718.21,3,Suffolk,1694.34,3891.2,0.0,No
13754,1.0,own,3588,78629.46,2,Suffolk,5037.99,3451.67,1.0,No
13755,1.0,own,2649,106859.44,2,Suffolk,3885.43,4110.92,1.0,No
13756,2.0,rent,4426,110344.74,3,MetroWest,3849.2,4444.84,2.0,Yes
13757,1.0,own,2761,68174.66,2,South Shore,4110.87,2783.48,1.0,No
13758,1.0,own,2341,54958.25,2,Suffolk,4237.65,3997.0,1.0,No
13759,3.0,own,3027,68483.98,2,Middlesex,2008.89,3839.24,3.0,No
13760,1.0,own,3287,136475.58,1,MetroWest,3818.78,4576.58,1.0,No
13761,1.0,own,2306,62409.83,2,North Shore,2251.18,2526.88,1.0,No
13762,0.0,rent,2166,84459.75,1,Suffolk,5312.95,4764.96,0.0,No
13763,1.0,own,3563,90138.08,1,South Shore,5498.34,4758.25,1.0,No
13764,2.0,own,4154,59199.93,3,Middlesex,4247.83,5318.77,2.0,No
13765,2.0,own,3426,84519.98,2,Middlesex,2840.62,3946.76,2.0,No
13766,2.0,own,3298,65214.11,2,Middlesex,3391.7,4920.31,2.0,No
13767,2.0,own,3043,65766.09,3,North Shore,1564.17,3157.7,2.0,No
13768,1.0,own,2256,129453.52,0,South Shore,3481.14,2993.14,1.0,No
13769,2.0,rent,3844,86343.42,1,MetroWest,5119.31,4544.97,2.0,No
13770,2.0,own,3997,71225.65,2,Middlesex,2418.65,4003.44,2.0,No
13771,2.0,own,2881,111967.42,3,MetroWest,5053.84,4983.63,2.0,Yes
13772,2.0,own,3038,79936.05,0,Suffolk,4313.79,2732.35,2.0,No
13773,2.0,own,4199,68372.13,1,North Shore,2272.61,4607.77,2.0,No
13774,1.0,rent,1993,42296.74,2,South Shore,4162.26,2536.7,1.0,Yes
13775,2.0,own,4515,57210.98,2,North Shore,3520.78,3175.6,2.0,No
13776,0.0,own,2555,68531.75,2,Suffolk,5305.32,4903.73,0.0,Yes
13777,1.0,own,2935,111515.48,2,Suffolk,5023.67,3907.73,1.0,Yes
13778,2.0,own,5170,108522.13,1,MetroWest,6250.85,4792.8,2.0,No
13779,1.0,own,2302,5556.48,2,North Shore,2716.04,3643.03,1.0,No
13780,1.0,rent,3172,88964.52,3,Middlesex,2331.43,3644.99,1.0,No
13781,1.0,rent,2428,99543.67,2,Suffolk,4185.72,4002.59,1.0,Yes
13782,2.0,own,1897,111390.42,2,Suffolk,3564.1,4742.63,2.0,No
13783,0.0,own,2432,81009.21,2,Suffolk,3309.16,4294.35,0.0,No
13784,0.0,own,2208,84285.32,0,Suffolk,3619.19,4351.43,0.0,Yes
13785,2.0,rent,1857,121561.77,1,MetroWest,4279.27,4154.63,2.0,No
13786,2.0,own,2409,79297.0,1,North Shore,946.54,2703.95,2.0,No
13787,1.0,own,2337,86143.11,0,Suffolk,4386.61,3891.63,1.0,No
13788,0.0,own,3678,125092.39,0,MetroWest,6907.83,4566.83,0.0,No
13789,1.0,own,3090,90279.43,2,Middlesex,3153.01,5002.49,1.0,No
13790,3.0,own,2007,106853.59,2,MetroWest,3117.98,4548.11,3.0,No
13791,2.0,own,3903,111121.34,1,MetroWest,4206.48,4590.74,2.0,No
13792,1.0,own,2968,57902.19,1,North Shore,3563.2,3167.64,1.0,Yes
13793,3.0,own,3228,83452.19,2,Middlesex,4407.91,4235.8,3.0,No
13794,0.0,own,4328,111394.26,0,MetroWest,5191.23,3746.34,0.0,No
13795,1.0,own,3760,109960.57,2,MetroWest,6496.07,4624.3,1.0,Yes
13796,2.0,own,3124,97728.09,2,Middlesex,2731.66,3854.58,2.0,No
13797,1.0,own,3575,111628.86,1,MetroWest,4671.02,3212.9,1.0,No
13798,2.0,own,2521,101273.58,0,South Shore,1618.64,3086.01,2.0,Yes
13799,3.0,own,4182,109586.1,2,Suffolk,3944.98,3822.14,3.0,No
13800,2.0,own,2552,80030.88,0,Middlesex,2053.77,4722.5,2.0,No
13801,1.0,own,4488,83331.27,2,Suffolk,4406.1,4331.6,1.0,No
13802,2.0,own,2072,71918.93,2,South Shore,3353.24,5092.98,2.0,No
13803,2.0,own,2454,36823.11,1,South Shore,3953.81,5069.04,2.0,No
13804,1.0,rent,3074,105134.47,1,Middlesex,3100.73,4115.22,1.0,No
13805,2.0,own,2323,62008.88,1,North Shore,1953.4,2770.94,2.0,Yes
13806,2.0,own,1900,86529.9,1,South Shore,3910.84,3429.27,2.0,Yes
13807,1.0,own,3559,82017.13,2,Middlesex,3035.55,3724.94,1.0,No
13808,2.0,rent,4181,82866.35,2,South Shore,2709.96,4094.59,2.0,No
13809,2.0,own,2596,65122.98,2,Middlesex,2369.03,3968.71,2.0,No
13810,2.0,own,2453,96657.89,1,Middlesex,1453.61,3801.53,2.0,No
13811,2.0,own,3698,60767.53,1,Middlesex,4965.75,4881.24,2.0,No
13812,2.0,rent,1240,62887.41,2,North Shore,1875.18,2819.54,2.0,Yes
13813,3.0,own,4201,80490.84,2,North Shore,5028.0,3665.56,3.0,No
13814,3.0,own,3185,118567.21,2,South Shore,4391.32,3974.77,3.0,No
13815,1.0,rent,2733,79545.58,2,South Shore,3833.46,3156.35,1.0,Yes
13816,3.0,own,2838,81272.5,1,South Shore,3304.85,2906.38,3.0,No
13817,3.0,own,4205,55446.29,1,Middlesex,1644.33,5145.45,3.0,No
13818,1.0,own,2974,83106.1,2,Suffolk,3926.05,3572.81,1.0,No
13819,2.0,own,2949,78054.41,2,South Shore,3772.91,3346.3,2.0,Yes
13820,2.0,own,2176,109059.41,2,South Shore,3057.22,4201.61,2.0,No
13821,3.0,own,2349,95465.77,1,MetroWest,4966.07,4062.07,3.0,Yes
13822,2.0,rent,3212,82369.18,2,South Shore,1530.91,3849.23,2.0,No
13823,0.0,rent,2897,96441.22,2,Suffolk,5474.44,2570.67,0.0,No
13824,2.0,rent,2755,51284.87,1,South Shore,3559.99,3080.51,2.0,No
13825,0.0,own,3207,140803.25,2,MetroWest,4220.05,4807.5,0.0,No
13826,2.0,own,4802,131260.65,2,MetroWest,5053.72,5446.95,2.0,No
13827,2.0,own,4176,84123.45,1,Middlesex,2621.23,3188.31,2.0,No
13828,1.0,rent,3558,79509.93,0,Suffolk,4413.04,3956.02,1.0,No
13829,3.0,own,2817,61147.49,2,North Shore,1568.42,3964.83,3.0,No
13830,1.0,own,2943,82364.73,2,South Shore,5019.33,4286.06,1.0,Yes
13831,0.0,own,2333,67053.79,1,Middlesex,2211.23,3728.17,0.0,No
13832,2.0,own,2531,102010.12,3,Suffolk,1779.65,3797.45,2.0,No
13833,3.0,rent,3067,49727.81,2,North Shore,3218.99,3174.03,3.0,No
13834,2.0,own,4165,43054.4,3,North Shore,859.43,4249.9,2.0,No
13835,3.0,rent,4154,79501.05,1,Middlesex,4285.62,4296.34,3.0,No
13836,2.0,own,2220,76656.26,0,South Shore,3399.46,3637.15,2.0,No
13837,1.0,own,3205,65203.14,3,Suffolk,5026.98,4493.13,1.0,Yes
13838,2.0,own,3242,69239.89,3,Middlesex,3512.28,3358.18,2.0,Yes
13839,2.0,rent,3938,48921.55,1,North Shore,2471.09,3776.32,2.0,No
13840,2.0,own,4233,92800.64,0,South Shore,4101.19,4684.12,2.0,Yes
13841,2.0,own,2324,51672.49,1,South Shore,2863.41,3106.8,2.0,No
13842,1.0,own,2098,94991.39,3,Suffolk,4101.71,4427.46,1.0,No
13843,2.0,own,3739,101685.85,1,Middlesex,3272.49,4233.0,2.0,Yes
13844,0.0,own,3528,106749.14,1,Suffolk,4142.07,4495.1,0.0,Yes
13845,3.0,own,4862,44820.57,3,North Shore,2179.89,3382.26,3.0,No
13846,2.0,rent,3772,87816.24,2,Middlesex,2230.95,3480.44,2.0,No
13847,1.0,own,4428,76615.51,0,Middlesex,2202.62,4419.79,1.0,Yes
13848,1.0,rent,3020,43962.93,1,North Shore,1201.11,2981.36,1.0,Yes
13849,1.0,rent,2277,85622.81,2,Middlesex,3223.0,3480.69,1.0,No
13850,1.0,rent,1913,38553.16,2,North Shore,3052.7,4319.27,1.0,No
13851,1.0,rent,4119,89382.54,1,Middlesex,1617.14,3910.47,1.0,No
13852,2.0,rent,1681,97092.79,1,Middlesex,3714.86,3512.22,2.0,No
13853,3.0,rent,2698,98978.06,2,MetroWest,5895.95,4265.99,3.0,No
13854,2.0,rent,2574,88826.75,1,MetroWest,4183.46,4292.83,2.0,No
13855,2.0,own,4104,110529.84,1,Suffolk,5085.28,4878.44,2.0,Yes
13856,2.0,own,2900,68583.15,1,South Shore,3088.77,2903.35,2.0,No
13857,1.0,own,2754,89882.79,2,Middlesex,2961.13,3606.38,1.0,No
13858,2.0,rent,1387,76943.21,2,South Shore,3996.69,3676.89,2.0,No
13859,1.0,own,3187,110500.12,3,MetroWest,2941.93,3573.05,1.0,Yes
13860,1.0,own,4590,58287.01,1,North Shore,1672.15,3155.94,1.0,No
13861,2.0,rent,2366,103201.2,3,South Shore,1618.25,4450.75,2.0,No
13862,2.0,own,4144,108734.97,1,MetroWest,5796.58,4631.54,2.0,No
13863,1.0,rent,2546,70685.41,1,South Shore,3068.92,2306.01,1.0,No
13864,2.0,rent,1749,79187.86,1,MetroWest,5137.59,4623.87,2.0,No
13865,1.0,own,2024,84586.89,2,Middlesex,3517.07,3736.43,1.0,No
13866,3.0,own,3463,84892.16,2,South Shore,3826.78,3987.96,3.0,No
13867,1.0,own,2577,95585.77,2,Suffolk,2602.59,4307.28,1.0,No
13868,1.0,own,2724,65835.75,2,Middlesex,2825.74,4061.94,1.0,No
13869,3.0,own,5157,84551.89,1,Middlesex,3389.12,3921.4,3.0,Yes
13870,2.0,own,3118,84531.58,4,Middlesex,1544.82,4722.46,2.0,No
13871,1.0,own,3358,64455.99,2,North Shore,2815.06,2739.32,1.0,No
13872,2.0,rent,3769,53912.54,1,Middlesex,1339.81,4958.51,2.0,No
13873,2.0,rent,1639,88574.21,1,North Shore,2552.77,2826.79,2.0,No
13874,1.0,own,1820,65524.61,3,North Shore,1574.19,3317.75,1.0,No
13875,2.0,own,3015,54949.26,2,Middlesex,1126.98,4536.03,2.0,No
13876,1.0,own,2406,118310.52,2,MetroWest,3341.61,4242.06,1.0,No
13877,1.0,own,2570,69155.32,2,South Shore,3208.2,4026.44,1.0,Yes
13878,1.0,own,2827,81500.25,2,South Shore,3750.42,3554.42,1.0,No
13879,2.0,own,2340,104095.29,2,MetroWest,5000.27,2524.84,2.0,No
13880,3.0,own,2450,72450.2,1,North Shore,1555.14,3443.42,3.0,Yes
13881,2.0,rent,2595,86770.67,2,Middlesex,3372.53,3414.1,2.0,No
13882,1.0,own,3925,122821.04,3,Suffolk,3709.31,4642.34,1.0,No
13883,1.0,own,2245,81922.2,2,Suffolk,2882.58,3196.85,1.0,No
13884,1.0,rent,3838,85693.78,2,South Shore,3138.47,3655.57,1.0,No
13885,1.0,own,2934,120591.29,2,Suffolk,3840.52,4443.42,1.0,No
13886,0.0,own,1995,99534.47,0,Suffolk,3304.69,4281.47,0.0,No
13887,2.0,own,3140,71746.7,1,North Shore,1861.13,3644.46,2.0,No
13888,3.0,own,2545,140873.99,2,MetroWest,4111.25,5002.52,3.0,No
13889,3.0,own,2395,74685.44,1,North Shore,2184.53,3584.06,3.0,No
13890,2.0,own,1941,68768.39,2,North Shore,1126.06,2051.24,2.0,No
13891,2.0,own,4519,107957.95,1,MetroWest,5908.74,4907.95,2.0,Yes
13892,3.0,own,3879,153332.57,2,MetroWest,4518.83,4805.84,3.0,No
13893,1.0,own,2066,102915.11,2,MetroWest,4804.77,4405.3,1.0,No
13894,2.0,own,3178,93409.6,2,South Shore,2852.67,3083.45,2.0,No
13895,,rent,2274,106718.32,2,Suffolk,4330.34,3442.7,,No
13896,2.0,own,3825,88526.48,2,North Shore,1749.41,3837.27,2.0,Yes
13897,2.0,own,4042,60293.93,1,North Shore,1597.83,2996.57,2.0,No
13898,1.0,rent,1826,95845.37,2,Middlesex,2674.61,4233.59,1.0,Yes
13899,2.0,own,2104,148101.81,1,MetroWest,5067.91,5484.87,2.0,Yes
13900,2.0,own,3266,57715.33,1,North Shore,966.07,3788.61,2.0,Yes
13901,2.0,rent,1496,57957.04,3,South Shore,5043.3,3430.25,2.0,No
13902,2.0,own,2988,35232.82,0,North Shore,1784.64,3030.28,2.0,No
13903,2.0,rent,1453,43822.89,2,North Shore,2398.74,2925.77,2.0,Yes
13904,3.0,own,2868,98078.26,0,Middlesex,3520.42,3094.75,3.0,No
13905,1.0,own,1851,45418.11,1,North Shore,3281.37,3206.46,1.0,No
13906,1.0,own,2245,87436.4,2,Suffolk,4381.68,4170.39,1.0,No
13907,2.0,rent,2575,101182.28,1,MetroWest,6659.98,4427.96,2.0,No
13908,1.0,own,2368,42453.63,3,North Shore,1749.63,3252.15,1.0,Yes
13909,2.0,own,1730,65538.52,2,South Shore,2888.11,3739.1,2.0,No
13910,1.0,rent,3853,79285.71,2,Middlesex,1840.92,3174.72,1.0,No
13911,1.0,own,4110,125394.11,3,Suffolk,3411.83,4382.65,1.0,No
13912,2.0,rent,3380,96743.47,2,Middlesex,3833.45,4324.16,2.0,No
13913,2.0,own,2996,69289.98,2,South Shore,2861.86,3196.14,2.0,Yes
13914,1.0,own,2536,40233.45,2,North Shore,3355.65,2609.76,1.0,No
13915,2.0,own,4202,133281.23,1,MetroWest,4382.85,4903.03,2.0,No
13916,1.0,own,3855,128353.59,1,MetroWest,4327.4,5146.35,1.0,No
13917,1.0,own,2603,83897.18,2,Suffolk,5440.65,3762.11,1.0,No
13918,0.0,own,1910,62667.28,2,Suffolk,3076.67,4309.47,0.0,No
13919,0.0,rent,3379,73486.67,1,Suffolk,5209.23,4600.96,0.0,No
13920,2.0,own,3002,110446.27,2,Middlesex,2648.67,3066.85,2.0,Yes
13921,1.0,own,3111,77111.54,1,South Shore,3630.72,4113.52,1.0,No
13922,1.0,own,3853,96537.32,1,MetroWest,3323.53,5057.47,1.0,No
13923,2.0,own,2694,101282.05,1,Middlesex,2061.33,4363.91,2.0,Yes
13924,3.0,own,2455,74736.25,1,North Shore,1989.5,3422.06,3.0,No
13925,2.0,own,2200,91920.43,2,Middlesex,3049.66,4425.63,2.0,No
13926,1.0,own,3315,54491.49,1,North Shore,2346.18,3813.06,1.0,No
13927,3.0,rent,3043,83421.12,2,South Shore,2494.76,2923.99,3.0,Yes
13928,2.0,own,3805,33685.94,0,North Shore,2217.96,3938.92,2.0,No
13929,3.0,own,4073,109203.89,1,MetroWest,5220.88,4808.85,3.0,No
13930,2.0,own,2834,82598.53,2,MetroWest,5945.42,3945.69,2.0,No
13931,2.0,rent,1977,121432.85,1,South Shore,2292.68,3079.05,2.0,No
13932,1.0,own,2427,92344.46,2,Suffolk,4834.99,3503.09,1.0,No
13933,2.0,own,4150,92925.46,1,South Shore,2819.53,4040.21,2.0,No
13934,1.0,own,3021,96248.56,1,South Shore,4001.18,3671.96,1.0,No
13935,0.0,own,3495,80234.4,2,Suffolk,4011.94,4151.15,0.0,No
13936,2.0,own,4796,82394.47,1,North Shore,2554.26,3359.71,2.0,Yes
13937,0.0,own,3780,106116.97,1,Suffolk,2745.12,3981.85,0.0,No
13938,3.0,rent,2518,112689.49,1,MetroWest,4609.1,3687.76,3.0,No
13939,3.0,own,3056,56854.46,3,North Shore,1140.37,2397.32,3.0,No
13940,2.0,own,4407,27144.18,2,North Shore,2328.96,4655.13,2.0,No
13941,1.0,own,3029,85313.6,1,MetroWest,4377.33,4210.89,1.0,No
13942,2.0,own,4538,79057.98,2,North Shore,5037.82,3673.22,2.0,No
13943,2.0,own,4735,115240.68,4,MetroWest,4338.85,4458.89,2.0,No
13944,1.0,own,4163,111947.41,1,MetroWest,4845.8,4463.59,1.0,No
13945,0.0,own,4229,46478.77,1,Suffolk,3651.12,5063.71,0.0,No
13946,0.0,own,2494,44258.08,0,North Shore,1157.49,2843.86,0.0,No
13947,1.0,own,2532,95341.8,1,South Shore,1863.66,4017.16,1.0,No
13948,0.0,own,2591,33128.64,1,North Shore,2778.32,3455.79,0.0,Yes
13949,2.0,own,2997,117885.81,0,MetroWest,4850.23,5388.98,2.0,No
13950,2.0,own,3140,80321.11,0,South Shore,2611.39,3643.71,2.0,No
13951,1.0,own,2398,110420.92,0,MetroWest,5808.48,5190.84,1.0,No
13952,2.0,rent,2866,95984.2,1,MetroWest,6648.53,4695.3,2.0,Yes
13953,1.0,rent,2371,133690.44,2,MetroWest,5568.89,4650.9,1.0,Yes
13954,1.0,rent,2442,63874.32,1,Middlesex,2975.55,4544.33,1.0,No
13955,1.0,own,2963,60946.53,2,North Shore,2688.57,3785.22,1.0,Yes
13956,0.0,own,2855,110350.55,1,MetroWest,6479.14,4882.6,0.0,Yes
13957,1.0,rent,2752,70732.7,1,Middlesex,3996.05,2234.6,1.0,No
13958,2.0,own,2464,63184.54,2,Middlesex,3681.64,3333.18,2.0,No
13959,2.0,rent,3678,107288.86,2,South Shore,3501.99,5063.64,2.0,No
13960,1.0,own,2316,62951.52,2,Middlesex,4208.12,2892.85,1.0,Yes
13961,2.0,own,1913,44020.95,2,Middlesex,2977.69,2932.96,2.0,No
13962,2.0,rent,2037,110977.81,3,Middlesex,2987.8,3984.17,2.0,No
13963,1.0,own,3239,86516.36,2,North Shore,3155.85,2933.19,1.0,No
13964,2.0,own,3853,36423.99,1,North Shore,2283.01,4347.06,2.0,Yes
13965,3.0,own,4476,48834.85,1,North Shore,4150.74,3132.19,3.0,No
13966,2.0,own,2326,82259.87,2,South Shore,4629.02,3747.17,2.0,No
13967,2.0,own,3693,110259.32,2,MetroWest,4454.79,4135.62,2.0,Yes
13968,2.0,own,3281,78621.56,2,Middlesex,3547.89,3497.53,2.0,No
13969,2.0,own,4616,97713.01,0,Middlesex,3150.31,4862.11,2.0,No
13970,2.0,own,3100,82506.42,2,South Shore,2293.23,4471.84,2.0,No
13971,2.0,own,1816,53022.06,2,North Shore,3165.81,3951.2,2.0,Yes
13972,1.0,own,2511,60285.66,1,North Shore,3094.21,2982.65,1.0,No
13973,1.0,own,3254,103441.44,3,Middlesex,1345.5,3749.63,1.0,No
13974,2.0,rent,2639,61654.93,1,South Shore,4318.68,3353.31,2.0,Yes
13975,1.0,rent,2317,74984.49,2,Middlesex,2740.63,4487.95,1.0,No
13976,1.0,rent,3510,41572.79,1,North Shore,1582.61,4012.53,1.0,Yes
13977,1.0,own,3250,71585.25,1,Middlesex,1756.56,4324.74,1.0,Yes
13978,2.0,own,3405,50127.36,3,North Shore,3219.3,2883.13,2.0,No
13979,2.0,own,1549,73368.11,1,Middlesex,4598.68,3200.5,2.0,Yes
13980,2.0,own,2642,87608.0,3,South Shore,4504.66,4934.51,2.0,No
13981,1.0,own,3176,117152.68,1,Suffolk,2334.18,4594.92,1.0,No
13982,1.0,rent,1722,81479.98,1,Middlesex,3075.19,4050.76,1.0,No
13983,2.0,own,4395,79475.78,1,Middlesex,3029.24,4752.05,2.0,No
13984,1.0,rent,3156,48155.41,2,Middlesex,4226.48,4847.9,1.0,Yes
13985,2.0,own,2911,112400.27,2,MetroWest,6224.99,4351.84,2.0,No
13986,2.0,own,2968,73722.46,3,North Shore,2603.06,3539.71,2.0,No
13987,3.0,own,4520,75811.65,1,Middlesex,3586.86,5504.55,3.0,Yes
13988,1.0,own,4631,81817.68,2,Suffolk,3288.33,4229.42,1.0,No
13989,2.0,own,2943,90590.76,2,Middlesex,2859.05,4563.64,2.0,Yes
13990,2.0,own,4240,72180.03,2,Middlesex,4395.34,4779.49,2.0,No
13991,2.0,own,3435,74440.08,1,South Shore,2719.23,3824.96,2.0,No
13992,2.0,own,1542,36896.0,3,North Shore,425.96,3200.71,2.0,No
13993,1.0,own,2205,109591.87,1,Suffolk,3260.51,4149.58,1.0,No
