"householdID","est_inc_USD","est_netw_USD","hhold_field","hhold_oldest","hhold_pax","hhold_youngest","homeState","hhold_car","stream_subs","primary"
14501,118400,515970,"Manufacturing",56,1,56,"Massachusetts","Pickup",1,"entertain"
14502,111223,468309,"Finance",43,3,20,"Maine","SUV",3,"entertain"
14503,81484,385443,"Services",47,2,17,"New Hampshire","SUV",4,"consume"
14504,127576,517937,"Tech",49,4,16,"New Hampshire","SUV",6,"consume"
14505,32573,442539,"Education",46,1,46,"Massachusetts","Pickup",2,"consume"
14506,59742,372177,"Education",50,4,20,"US_Other","LuxurySedan",2,"entertain"
14507,46846,399136,"Govt",46,4,21,"New Hampshire","Compact/Hybrid",5,"consume"
14508,136673,548588,"Education",46,5,12,"New York","LuxurySedan",5,"entertain"
14509,97400,350725,"Finance",44,1,44,"Maine","Compact/Hybrid",1,"entertain"
14510,77301,473257,"Services",43,1,43,"Maine","SUV",7,"entertain"
14511,53024,404664,"Services",50,1,50,"Maine","Pickup",6,"entertain"
14512,96577,475388,"Tech",36,4,12,"Maine","LuxurySedan",0,"entertain"
14513,55050,436067,"Services",45,4,12,"Maine","Pickup",5,"entertain"
14514,84068,457623,"Govt",47,3,10,"New Hampshire","SUV",4,"entertain"
14515,86139,506194,"Govt",48,3,11,"Maine","LuxurySedan",4,"consume"
14516,95732,494399,"Govt",42,3,18,"Maine","Pickup",4,"entertain"
14517,132212,416991,"Tech",48,5,15,"New Hampshire","Pickup",4,"consume"
14518,92936,400229,"Manufacturing",42,1,42,"Maine","Compact/Hybrid",4,"consume"
14519,128022,438508,"Finance",46,5,7,"Ontario","LuxurySedan",2,"consume"
14520,73081,512598,"Govt",46,7,15,"New Hampshire","SUV",6,"consume"
14521,112217,418397,"Tech",47,3,12,"Maine","SUV",1,"consume"
14522,78234,480971,"Services",46,7,13,"Maine","LuxurySedan",2,"entertain"
14523,76045,495574,"Education",53,7,15,"Quebec","Pickup",5,"consume"
14524,115341,476765,"Tech",55,3,15,"Vermont","Sedan",4,"entertain"
14525,121213,426322,"Tech",41,4,13,"Maine","Pickup",5,"consume"
14526,137157,519694,"Finance",43,3,9,"New York","LuxurySedan",5,"consume"
14527,75177,420469,"Education",31,3,12,"Maine","Pickup",6,"consume"
14528,127177,485712,"Finance",55,2,12,"Maine","SUV",5,"entertain"
14529,92920,346286,"Tech",47,7,10,"Massachusetts","Sedan",6,"consume"
14530,62777,522327,"Govt",41,2,13,"New York","LuxurySedan",9,"entertain"
14531,103448,562133,"Services",49,6,17,"Rhode Island","SUV",3,"consume"
14532,113761,561194,"Tech",52,8,12,"New Hampshire","Sedan",6,"entertain"
14533,70608,331419,"Other",44,4,19,"Maine","SUV",0,"consume"
14534,64265,482828,"Govt",37,2,17,"Maine","Sedan",3,"entertain"
14535,51042,413378,"Govt",50,5,12,"Massachusetts","SUV",6,"consume"
14536,58518,397725,"Govt",44,2,14,"New York","Compact/Hybrid",2,"entertain"
14537,146067,557711,"Finance",44,3,9,"US_Other","Pickup",3,"consume"
14538,111673,500578,"Finance",42,4,12,"Maine","LuxurySedan",3,"consume"
14539,63780,458374,"Govt",46,3,17,"Maine","SUV",3,"consume"
14540,109664,413730,"Finance",55,6,13,"New Hampshire","Sedan",6,"consume"
14541,65343,460636,"Tech",27,7,9,"Vermont","LuxurySedan",0,"entertain"
14542,134054,536508,"Finance",46,4,9,"Ontario","LuxurySedan",3,"consume"
14543,76008,508751,"Education",46,7,20,"Maine","Sedan",4,"consume"
14544,73273,433533,"Tech",46,6,11,"Maine","LuxurySedan",4,"entertain"
14545,67843,440069,"Education",55,2,13,"Connecticut","LuxurySedan",5,"consume"
14546,85768,521461,"Services",45,5,12,"Quebec","Compact/Hybrid",6,"entertain"
14547,47226,470526,"Govt",49,4,16,"Maine","Pickup",4,"entertain"
14548,85339,406557,"Services",46,7,4,"New Hampshire","SUV",3,"entertain"
14549,74537,446194,"Services",42,7,12,"Maine","LuxurySedan",4,"entertain"
14550,98626,416259,"Education",40,3,19,"US_Other","SUV",3,"consume"
14551,68762,439089,"Govt",45,4,18,"New Hampshire","LuxurySedan",3,"entertain"
14552,105727,430976,"Tech",41,6,11,"New Hampshire","LuxurySedan",5,"entertain"
14553,81772,419408,"Education",45,6,20,"New Hampshire","SUV",4,"entertain"
14554,109001,553068,"Other",46,3,12,"Ontario","LuxurySedan",2,"entertain"
14555,97094,498069,"Govt",51,8,16,"Quebec","Sedan",2,"consume"
14556,110448,574265,"Education",43,6,13,"New Hampshire","SUV",4,"entertain"
14557,83711,453013,"Education",43,5,14,"New York","LuxurySedan",5,"consume"
14558,62324,242065,"Finance",41,5,13,"Quebec","SUV",6,"consume"
14559,93341,466367,"Education",49,5,9,"Maine","Pickup",4,"entertain"
14560,86450,403995,"Finance",39,8,11,"Maine","Sedan",5,"consume"
14561,62943,398057,"Services",43,6,13,"Maine","Sedan",3,"entertain"
14562,119613,528534,"Education",49,5,16,"New Hampshire","SUV",3,"consume"
14563,65332,391229,"Education",49,3,16,"Maine","LuxurySedan",2,"consume"
14564,70990,299458,"Finance",49,6,13,"New Hampshire","SUV",7,"entertain"
14565,119925,517343,"Manufacturing",45,5,12,"Maine","Sedan",1,"entertain"
14566,154232,695696,"Education",48,9,21,"Maine","LuxurySedan",4,"consume"
14567,134883,511841,"Finance",42,6,13,"Maine","LuxurySedan",7,"entertain"
14568,103595,507584,"Education",42,4,15,"Maine","Sedan",3,"consume"
14569,62601,440104,"Education",48,4,17,"Maine","SUV",7,"entertain"
14570,134211,610615,"Finance",46,2,7,"Maine","SUV",4,"entertain"
14571,101776,599748,"Education",46,3,17,"Quebec","LuxurySedan",4,"entertain"
14572,73108,459600,"Govt",51,6,16,"New Hampshire","SUV",4,"consume"
14573,95271,546681,"Education",42,5,18,"New Hampshire","LuxurySedan",5,"consume"
14574,127640,540139,"Finance",47,5,14,"New Hampshire","SUV",4,"consume"
14575,125780,474492,"Finance",43,7,14,"Ontario","Sedan",0,"entertain"
14576,120418,414779,"Finance",52,4,11,"Vermont","LuxurySedan",5,"consume"
14577,83976,376741,"Tech",46,7,15,"Quebec","Compact/Hybrid",4,"entertain"
14578,107258,519829,"Other",42,6,10,"Maine","Sedan",3,"entertain"
14579,86202,531348,"Govt",43,6,8,"Massachusetts","SUV",3,"entertain"
14580,66490,409565,"Services",41,8,14,"Rhode Island","SUV",2,"entertain"
14581,140782,543840,"Finance",45,4,9,"Maine","Pickup",3,"consume"
14582,102778,534203,"Services",50,4,16,"Maine","Pickup",7,"entertain"
14583,50140,345857,"Manufacturing",48,6,12,"Maine","SUV",3,"entertain"
14584,125511,517025,"Tech",52,5,20,"Maine","LuxurySedan",2,"entertain"
14585,79635,371140,"Govt",54,3,12,"New Hampshire","SUV",4,"consume"
14586,63784,310646,"Tech",42,5,13,"Vermont","Compact/Hybrid",5,"consume"
14587,78249,554965,"Govt",49,7,11,"New York","SUV",5,"consume"
14588,78992,463708,"Education",42,5,17,"Maine","Sedan",1,"entertain"
14589,68855,433117,"Govt",45,1,45,"Maine","Sedan",3,"entertain"
14590,83521,506655,"Education",51,2,15,"Massachusetts","Sedan",1,"consume"
14591,58798,381297,"Education",53,1,53,"Ontario","Compact/Hybrid",2,"entertain"
14592,78281,456755,"Govt",51,5,18,"Quebec","LuxurySedan",3,"consume"
14593,83462,468343,"Education",47,5,12,"Rhode Island","SUV",3,"consume"
14594,134210,440204,"Tech",50,3,10,"Maine","LuxurySedan",4,"entertain"
14595,129197,485322,"Finance",47,1,47,"Massachusetts","LuxurySedan",5,"consume"
14596,103196,409881,"Finance",49,2,11,"Maine","LuxurySedan",6,"consume"
14597,101372,509823,"Finance",49,5,21,"Maine","SUV",2,"consume"
14598,134164,624127,"Finance",50,4,11,"Maine","Sedan",4,"entertain"
14599,75283,430371,"Manufacturing",35,3,19,"Vermont","Pickup",4,"entertain"
14600,146087,610236,"Tech",51,5,14,"Maine","LuxurySedan",4,"entertain"
14601,56369,381004,"Education",45,3,18,"New Hampshire","LuxurySedan",7,"consume"
14602,119672,548973,"Services",46,3,16,"Ontario","SUV",6,"entertain"
14603,82016,502184,"Services",43,4,14,"New Hampshire","SUV",4,"consume"
14604,80702,509171,"Education",47,4,15,"New York","SUV",2,"consume"
14605,49881,399698,"Services",46,7,9,"Rhode Island","SUV",2,"entertain"
14606,96035,459411,"Education",38,4,14,"New York","SUV",3,"entertain"
14607,123559,536824,"Tech",46,8,12,"Vermont","LuxurySedan",4,"entertain"
14608,9265,362864,"Services",41,4,18,"New Hampshire","Pickup",3,"entertain"
14609,163092,491829,"Tech",41,6,12,"New Hampshire","LuxurySedan",5,"consume"
14610,72191,448263,"Education",45,2,15,"Maine","SUV",4,"consume"
14611,75332,395567,"Education",44,5,21,"Maine","SUV",3,"entertain"
14612,100814,473627,"Services",45,5,20,"Massachusetts","Sedan",4,"entertain"
14613,85812,480120,"Govt",45,7,19,"Vermont","Pickup",6,"consume"
14614,103871,421170,"Finance",38,8,13,"US_Other","LuxurySedan",2,"entertain"
14615,82540,350213,"Finance",47,3,9,"US_Other","",4,"entertain"
14616,51066,322005,"Education",43,3,11,"Maine","Sedan",6,"entertain"
14617,92164,464850,"Services",44,5,14,"Maine","LuxurySedan",3,"consume"
14618,155868,621535,"Other",55,5,15,"Maine","Compact/Hybrid",4,"entertain"
14619,48207,462113,"Govt",51,6,14,"Maine","SUV",5,"consume"
14620,67998,437945,"Education",40,3,12,"Maine","Pickup",5,"consume"
14621,87357,390106,"Finance",48,6,17,"Can_Other","Sedan",5,"entertain"
14622,68824,467086,"Govt",42,7,16,"New Hampshire","LuxurySedan",4,"entertain"
14623,92337,499682,"Govt",50,1,50,"New Hampshire","SUV",5,"entertain"
14624,89035,443956,"Education",46,8,10,"Maine","LuxurySedan",3,"entertain"
14625,131129,559173,"Finance",47,4,12,"Massachusetts","SUV",5,"consume"
14626,53466,449752,"Govt",44,4,13,"Maine","SUV",3,"entertain"
14627,68298,445024,"Services",44,6,15,"Maine","Pickup",5,"consume"
14628,124256,591574,"Education",58,5,10,"Maine","Sedan",4,"consume"
14629,131713,477931,"Finance",42,4,9,"Maine","LuxurySedan",7,"entertain"
14630,90949,402458,"Finance",34,5,11,"Maine","Sedan",3,"entertain"
14631,105392,396466,"Govt",43,10,12,"Maine","SUV",2,"consume"
14632,80505,395995,"Education",43,7,13,"New York","Sedan",4,"consume"
14633,90912,464088,"Services",53,5,17,"Maine","LuxurySedan",2,"entertain"
14634,136558,495802,"Finance",38,5,11,"Maine","Sedan",5,"entertain"
14635,95262,488913,"Finance",46,7,11,"Massachusetts","SUV",0,"entertain"
14636,106065,569287,"Education",39,3,16,"Maine","SUV",4,"consume"
14637,98671,491880,"Govt",42,7,13,"Maine","LuxurySedan",5,"entertain"
14638,119140,448660,"Finance",47,6,7,"New York","Sedan",3,"consume"
14639,84052,433563,"Services",51,5,17,"Can_Other","SUV",6,"consume"
14640,74357,335163,"Tech",52,4,17,"Maine","Pickup",4,"entertain"
14641,117158,526036,"Services",45,4,19,"Maine","Sedan",4,"consume"
14642,51860,368482,"Govt",40,3,10,"Maine","LuxurySedan",7,"entertain"
14643,148878,574201,"Finance",50,4,11,"New York","SUV",3,"consume"
14644,39836,345073,"Tech",41,6,8,"Maine","SUV",2,"consume"
14645,86991,476254,"Govt",52,5,12,"New Hampshire","Pickup",4,"consume"
14646,78431,432403,"Govt",54,6,8,"Maine","LuxurySedan",5,"consume"
14647,96753,497044,"Other",53,6,11,"Massachusetts","SUV",4,"consume"
14648,76915,483466,"Govt",52,2,9,"Quebec","Compact/Hybrid",7,"consume"
14649,129099,585910,"Finance",52,7,17,"Connecticut","SUV",6,"consume"
14650,87037,438359,"Services",47,7,15,"Vermont","Sedan",3,"entertain"
14651,60282,434832,"Services",50,3,15,"Maine","Sedan",0,"consume"
14652,129294,518046,"Govt",44,4,9,"Vermont","Sedan",5,"consume"
14653,127036,526394,"Finance",45,2,14,"Ontario","Sedan",2,"entertain"
14654,112420,482437,"Tech",44,6,16,"Maine","SUV",3,"consume"
14655,106069,414630,"Tech",43,5,9,"Maine","SUV",3,"entertain"
14656,80244,335826,"Govt",48,6,11,"New York","",2,"consume"
14657,95172,500488,"Govt",48,3,11,"Quebec","Compact/Hybrid",6,"entertain"
14658,67812,440692,"Manufacturing",47,5,18,"New York","Pickup",4,"entertain"
14659,105524,415669,"Manufacturing",49,1,49,"Maine","Sedan",4,"consume"
14660,90413,514821,"Govt",45,4,13,"New Hampshire","Pickup",3,"consume"
14661,104481,570705,"Govt",46,3,11,"New Hampshire","Pickup",6,"consume"
14662,97118,430411,"Other",43,3,9,"New Hampshire","LuxurySedan",6,"consume"
14663,67008,455620,"Education",38,4,12,"New Hampshire","LuxurySedan",1,"consume"
14664,95362,477093,"Services",47,7,12,"Maine","Sedan",4,"entertain"
14665,73116,414132,"Services",50,7,15,"New Hampshire","Sedan",3,"entertain"
14666,58000,369524,"Govt",50,6,15,"Maine","Compact/Hybrid",2,"entertain"
14667,60093,403906,"Education",53,5,12,"New York","LuxurySedan",6,"consume"
14668,98039,457458,"Services",45,3,13,"Rhode Island","Sedan",1,"entertain"
14669,59516,483566,"Education",44,6,17,"Maine","LuxurySedan",6,"entertain"
14670,111936,396328,"Tech",44,6,13,"Maine","SUV",4,"consume"
14671,72436,435073,"Finance",42,1,42,"Maine","Compact/Hybrid",2,"consume"
14672,96023,502204,"Govt",51,2,12,"Maine","Compact/Hybrid",1,"consume"
14673,126395,466595,"Finance",49,6,5,"Maine","Pickup",3,"entertain"
14674,131902,480748,"Tech",41,3,11,"New York","SUV",4,"entertain"
14675,58557,347046,"Services",45,4,13,"Ontario","LuxurySedan",4,"consume"
14676,57381,441806,"Services",52,7,16,"Connecticut","SUV",5,"entertain"
14677,78036,446987,"Education",40,3,14,"New Hampshire","LuxurySedan",6,"entertain"
14678,119832,461835,"Finance",50,2,17,"Maine","SUV",3,"consume"
14679,104707,507818,"Tech",53,8,8,"Connecticut","Sedan",2,"consume"
14680,109243,405212,"Finance",46,5,17,"Maine","SUV",3,"consume"
14681,49680,429119,"Govt",46,3,10,"Vermont","SUV",5,"entertain"
14682,102502,437347,"Services",43,4,14,"Maine","SUV",1,"consume"
14683,127297,461122,"Finance",49,5,13,"Maine","Compact/Hybrid",4,"entertain"
14684,68296,498460,"Manufacturing",59,5,17,"Vermont","SUV",2,"entertain"
14685,110605,541586,"Govt",35,6,9,"Maine","SUV",3,"consume"
14686,124820,532574,"Finance",44,2,20,"New Hampshire","",3,"entertain"
14687,89512,449228,"Education",45,5,13,"Connecticut","SUV",3,"consume"
14688,110311,409728,"Finance",47,6,13,"Vermont","Pickup",3,"consume"
14689,84566,481712,"Education",43,5,13,"Connecticut","Sedan",4,"consume"
14690,43505,324285,"Finance",49,4,10,"Maine","LuxurySedan",5,"consume"
14691,57305,406005,"Services",42,2,16,"Maine","SUV",5,"entertain"
14692,98468,530609,"Govt",42,7,17,"Ontario","LuxurySedan",5,"entertain"
14693,92305,475099,"Tech",57,6,17,"Massachusetts","Pickup",5,"entertain"
14694,83857,472739,"Education",47,6,12,"US_Other","SUV",5,"consume"
14695,97531,444996,"Services",38,8,12,"Maine","SUV",6,"entertain"
14696,96520,528390,"Govt",51,6,6,"Massachusetts","SUV",3,"consume"
14697,141428,467573,"Tech",36,3,14,"Massachusetts","LuxurySedan",6,"entertain"
14698,93393,495124,"Services",42,5,14,"Maine","SUV",3,"entertain"
14699,97248,559710,"Govt",44,5,12,"Maine","SUV",4,"entertain"
14700,92819,422982,"Finance",44,5,10,"New Hampshire","LuxurySedan",4,"entertain"
14701,120547,455546,"Tech",47,2,15,"Maine","SUV",6,"consume"
14702,49037,389058,"Services",38,3,12,"Maine","LuxurySedan",7,"entertain"
14703,72186,421297,"Govt",43,6,11,"Connecticut","SUV",5,"consume"
14704,36718,434477,"Govt",51,1,51,"Vermont","SUV",7,"consume"
14705,100694,567120,"Govt",43,3,11,"Maine","SUV",4,"consume"
14706,136872,453467,"Tech",42,2,10,"New York","LuxurySedan",4,"entertain"
14707,88657,474658,"Education",48,4,14,"US_Other","LuxurySedan",1,"consume"
14708,148118,555402,"Tech",35,4,16,"Maine","SUV",5,"consume"
14709,124254,476499,"Finance",41,4,12,"Vermont","SUV",5,"entertain"
14710,139619,501693,"Finance",50,5,15,"New York","SUV",1,"entertain"
14711,85325,433468,"Manufacturing",52,5,23,"New York","SUV",7,"consume"
14712,77314,532177,"Govt",46,4,7,"New York","Sedan",7,"consume"
14713,113185,422143,"Tech",50,4,12,"US_Other","SUV",4,"entertain"
14714,113159,466011,"Finance",44,7,14,"Maine","SUV",3,"entertain"
14715,40829,396182,"Govt",46,5,14,"New Hampshire","SUV",5,"consume"
14716,85342,516068,"Services",44,8,12,"Maine","SUV",9,"consume"
14717,112838,435253,"Finance",45,2,22,"Vermont","SUV",1,"consume"
14718,100404,391027,"Tech",48,4,19,"Maine","",5,"consume"
14719,98778,462109,"Tech",53,5,12,"New Hampshire","Pickup",1,"entertain"
14720,96046,383851,"Tech",54,2,11,"Massachusetts","LuxurySedan",2,"entertain"
14721,88336,386884,"Finance",47,5,16,"Rhode Island","Sedan",4,"entertain"
14722,145961,532314,"Tech",40,4,15,"Ontario","Compact/Hybrid",3,"entertain"
14723,143542,526505,"Tech",45,5,9,"New York","Compact/Hybrid",4,"entertain"
14724,93674,414050,"Finance",44,5,16,"Maine","LuxurySedan",4,"entertain"
14725,47541,425613,"Govt",48,3,17,"New Hampshire","Sedan",2,"consume"
14726,114165,456008,"Tech",40,5,16,"Vermont","LuxurySedan",4,"consume"
14727,76942,425548,"Education",43,4,16,"New Hampshire","SUV",6,"entertain"
14728,66545,392285,"Govt",41,5,12,"Maine","Pickup",2,"entertain"
14729,70624,490752,"Govt",49,3,10,"Ontario","Pickup",3,"consume"
14730,129578,510545,"Tech",42,1,42,"Rhode Island","SUV",5,"consume"
14731,116035,551195,"Tech",52,3,15,"Quebec","LuxurySedan",5,"entertain"
14732,131020,458516,"Finance",44,2,16,"Maine","Sedan",6,"consume"
14733,88667,393134,"Other",50,2,17,"Maine","SUV",5,"consume"
14734,99008,522915,"Govt",41,3,13,"Rhode Island","Sedan",3,"consume"
14735,47801,341696,"Services",48,4,12,"Vermont","Pickup",5,"consume"
14736,111430,486373,"Other",47,6,8,"Maine","LuxurySedan",5,"entertain"
14737,78965,476045,"Education",45,6,18,"Quebec","LuxurySedan",2,"consume"
14738,92132,367390,"Manufacturing",45,6,13,"Ontario","SUV",3,"consume"
14739,82452,469239,"Govt",48,5,14,"Vermont","Sedan",4,"consume"
14740,120439,595785,"Govt",46,5,11,"New York","LuxurySedan",4,"entertain"
14741,79109,475287,"Services",45,1,45,"Maine","Pickup",2,"entertain"
14742,145705,530741,"Manufacturing",45,5,14,"Maine","",7,"consume"
14743,86419,507173,"Govt",43,6,14,"Vermont","Pickup",4,"entertain"
14744,48000,406140,"Education",40,4,12,"Maine","SUV",3,"entertain"
14745,96777,501630,"Education",33,5,14,"Quebec","LuxurySedan",1,"entertain"
14746,84488,464676,"Govt",45,3,10,"Ontario","Sedan",7,"consume"
14747,104306,614212,"Govt",42,4,7,"New Hampshire","Pickup",5,"entertain"
14748,84169,425354,"Services",46,6,14,"Maine","SUV",4,"entertain"
14749,93612,360179,"Tech",35,6,8,"Quebec","Sedan",6,"consume"
14750,103074,592758,"Govt",46,4,12,"Quebec","Compact/Hybrid",4,"entertain"
14751,109969,443368,"Finance",41,7,16,"Vermont","LuxurySedan",3,"consume"
14752,54622,445272,"Govt",39,3,15,"New Hampshire","SUV",5,"consume"
14753,79515,440090,"Govt",43,2,17,"Quebec","SUV",5,"entertain"
14754,105526,498609,"Tech",48,4,20,"Quebec","Pickup",4,"entertain"
14755,64721,415749,"Manufacturing",50,4,17,"Maine","Compact/Hybrid",4,"entertain"
14756,79351,465951,"Education",51,7,14,"Massachusetts","SUV",4,"consume"
14757,88966,473602,"Education",42,3,12,"New Hampshire","SUV",1,"consume"
14758,92370,500226,"Govt",45,5,11,"Quebec","SUV",7,"entertain"
14759,106887,420361,"Tech",45,1,45,"Maine","Pickup",3,"entertain"
14760,142961,539515,"Tech",49,6,11,"Maine","SUV",4,"entertain"
14761,115372,586158,"Education",39,4,14,"Quebec","SUV",3,"entertain"
14762,55647,474477,"Govt",43,3,13,"New Hampshire","SUV",5,"consume"
14763,48502,431752,"Govt",50,3,10,"Maine","LuxurySedan",5,"entertain"
14764,61742,354669,"Education",45,2,15,"Massachusetts","Compact/Hybrid",7,"entertain"
14765,149013,409899,"Tech",50,2,14,"Maine","SUV",4,"consume"
14766,83586,425727,"Govt",54,5,15,"US_Other","Sedan",4,"consume"
14767,76365,399409,"Tech",41,5,11,"Maine","Compact/Hybrid",4,"entertain"
14768,89654,510211,"Services",42,5,6,"Ontario","SUV",2,"consume"
14769,84038,517042,"Govt",44,3,14,"Maine","Sedan",5,"entertain"
14770,67441,469035,"Govt",41,4,17,"Quebec","LuxurySedan",5,"consume"
14771,51021,409669,"Govt",42,3,11,"Maine","SUV",1,"consume"
14772,122134,471161,"Tech",45,6,11,"New York","Sedan",4,"consume"
14773,65097,482886,"Education",41,7,20,"Maine","Sedan",2,"consume"
14774,103405,482072,"Tech",37,8,10,"Maine","LuxurySedan",2,"consume"
14775,139011,506106,"Finance",53,5,17,"New Hampshire","SUV",7,"entertain"
14776,111851,438338,"Finance",53,3,14,"New Hampshire","SUV",5,"consume"
14777,122540,560257,"Tech",41,4,16,"Maine","SUV",1,"entertain"
14778,88776,527534,"Services",58,6,15,"New Hampshire","LuxurySedan",5,"consume"
14779,35201,286622,"Govt",43,4,13,"New Hampshire","Compact/Hybrid",4,"entertain"
